proc 0
  put 2s7cb 8
  put 8g6kp 5
  put 2emb2 4
  put 898i 3
  put 82z21 0
  put 4sqnp 4
  put ibq2 4
  put 219p3 7
  put 4j6j 1
  put 35zag 2
  put 9ujk8 3
  put 1swur 7
  put 2kund 4
  put 4ii15 9
  put 2nu9e 8
  put 2p1xj 8
  put 3kfdz 0
  put 4n28x 6
  put 18zpc 6
  put 5wt9a 0
  put 2mqkl 4
  put 92ypi 9
  put 7xfh4 3
  put 8qviw 9
  put 2f1n4 7
  put 6478i 3
  put 8likv 5
  put 57k74 3
  put 9dlc3 1
  put 6kczy 7
  put 3yc43 4
  put 8q121 1
  put 5rlme 5
  put 36ssg 2
  put 4hmo9 9
  put 5zy55 6
  put 7m1lq 7
  put 2vgw3 6
  put 1uv1y 9
  put 9qjbv 2
  put 7vzwv 7
  put 56gq8 8
  put 16vsk 0
  put 6pfu3 8
  put 7reic 5
  put 40god 7
  put xmuz 3
  put 2eubr 2
  put 64jl2 0
  put 78eos 4
  put 1zb0x 0
  put 9ygoe 4
  put 2ljbq 7
  put 1905a 4
  put 3183k 5
  put djq 5
  put 8ckcw 7
  put 40w4j 7
  put 5nz8o 6
  put 5sa1l 1
  put 3049h 0
  put 2aprz 9
  put 1ke3e 9
  put 99wd7 0
  put 1q18j 1
  put 87ohq 2
  put 7rqmh 8
  put 5mm3x 1
  put fb7s 3
  put 8mrwg 9
  put 3ivx7 7
  put 2g5g8 6
  put wrq6 4
  put 3hm96 2
  put 738es 3
  put 984wh 4
  put 14ecy 6
  put 1r4ov 7
  put 17u8j 0
  put 5syyp 5
  put 8shlb 0
  put 3ngap 6
  put 65s77 4
  put 2jiwh 6
  put 8xnyk 1
  put 5ybow 0
  put 6oseg 9
  put 5acz 2
  put 72vop 8
  put 2iew4 7
  put 34vdz 5
  put 1mbyi 0
  put b0xq 1
  put 4se4w 6
  put 67gtw 5
  put 9bbhj 6
  put 989hi 4
  put 4ksqe 2
  put 6ak0x 8
  put 1b2zb 0
  put 7xwfa 3
  put 60u9k 5
  put 442f7 7
  put 5bhx3 2
  put 96irn 6
  put 8z55l 7
  put 5cyjs 5
  put 26ksz 8
  put 5wlxq 3
  put 4h10y 7
  put 9x9pp 5
  put hv5m 1
  put 7ha8e 2
  put 3wktt 2
  put 1dn0g 2
  put 1vqw0 9
  put rjzo 9
  put 5b5qf 5
  put 1dtyx 8
  put 2ox6p 9
  put 91vdf 1
  put 4cig3 9
  put 9x98y 5
  put 5ixfk 0
  put 5y230 8
  put knf5 5
  put 6ijbw 1
  put 6v7l1 7
  put 3f2p0 5
  put 9n5b7 3
  put 5jsud 2
  put 5a9if 5
  put 4wzki 1
  put 2ei52 6
  put 7teww 7
  put 48o7j 2
  put 4218f 1
  put 6kujd 5
  put 8emf 3
  put 5wn8l 7
  put 4jp7p 8
  put 7nws8 0
  put 2yods 6
  put 2oltm 5
  put godp 0
  put 5fya3 1
  put 77s6b 3
  put 2h0mc 3
  put 63yyn 9
  put 6usjm 0
  put 3whzs 1
  put i1xq 8
  put 4f904 8
  put 3j8d5 4
  put 4a46s 7
  put 2950y 1
  put 6y82m 1
  put 7c8jm 0
  put 6mobl 6
  put 9qh4g 4
  put 1af6g 7
  put 6zql8 5
  put 6vvcj 7
  put 59edj 1
  put 3aaet 6
  put 564py 0
  put hnil 7
  put 7ugc7 5
  put 82ba1 6
  put 3cygp 2
  put 5ra9j 3
  put 7v9qs 8
  put 39ynh 8
  put 1e0ep 5
  put 1hm84 9
  put 4ntam 5
  put 8z6qm 5
  put 6vods 0
  put 9lzb5 9
  put 832ks 3
  put 2jpjh 8
  put 4ljce 2
  put 4qfhe 7
  put 455sn 0
  put gugy 3
  put 339gf 4
  put 7ydiw 4
  put 3t5e2 6
  put 7sqfb 5
  put c9zr 1
  put 7chwt 5
  put 62l06 2
  put 6nsqw 6
  put 2ywmf 1
  put 9bd5v 9
  put 2ucfn 8
  put g8bw 5
  put 3wu8h 6
  put 9q4wu 8
  put 7hbon 8
  put 21b5d 4
  put 9nloi 9
  put 23pn 1
  put 7wtcb 6
  put krv9 1
  put lsv 2
  put 6qgyx 2
  put 202a8 2
  put z2ic 8
  put trdm 7
  put 5df6h 5
  put 39avi 5
  put 69dyl 7
  put 2ug72 4
  put 9t4t3 3
  put 2g0th 1
  put 95pvq 4
  put 8hvxd 3
  put 947nr 5
  put 9s9c8 6
  put 33a7t 6
  put 6xujf 3
  put 9n9hp 3
  put 5112f 3
  put 2ge3w 5
  put 6l0g5 6
  put 4pq8q 2
  put 1n5to 6
  put 8jahk 8
  put 6ddgd 7
  put 2e9ke 0
  put 95o2m 7
  put 7br49 8
  put 5afkl 9
  put 8g4f6 4
  put mi5v 7
  put 25gjk 5
  put 20cv7 6
  put 8nqcv 5
  put 6lswy 8
  put 3w99y 5
  put 1xlbo 6
  put 9xma 7
  put 9ycdj 5
  put 1htre 1
  put 5p01c 4
  put 794vi 6
  put 30dva 3
  put 7iffd 4
  put 5ii06 8
  put 6vput 1
  put 7e547 6
  put 9pprc 8
  put 83caj 5
  put 30i9b 9
  put 5y3w0 6
  put 20f9q 7
  put 8wrg0 4
  put gngq 0
  put 5qvnz 7
  put nyj7 3
  put 90wfv 7
  put 5srk3 6
  put 1oo17 9
  put 466zj 0
  put 9rwgp 8
  put 6pu4z 3
  put 3kn5u 3
  put 6sjz5 5
  put 7z56g 1
  put 3qbae 4
  put 93t2l 6
  put 8eqyz 1
  put 6wi39 7
  put 5zl5s 8
  put 7ca7k 3
  put 9s8zh 2
  put 7j5z7 6
  put 54mev 4
  put 3d9q4 2
  put 92t4 6
  put 1q9qr 4
  put 35iuc 6
  put 5aymf 5
  put 58gdd 9
  put 7n9k7 2
  put 9k2sm 5
  put 4xn5f 9
  put 41kje 4
  put 94mkt 8
  put eyao 0
  put 17jqa 9
  put 1jf56 0
  put 6j1zp 8
  put 6ljah 0
  put 30w8d 4
  put 4o7xx 4
  put 1o3ts 3
  put 3hzc2 8
  put 97s2d 0
  put 5e22e 9
  put 35cpd 2
  put 55ul4 0
  put 5l4c0 1
  put 87cs5 7
  put 3sh4t 0
  put 9puxw 9
  put 5ysac 9
  put 6dhk2 9
  put 5xl5s 7
  put 7msiq 2
  put 78kjh 4
  put 4nr6h 2
  put gn07 8
  put mktf 8
  put 5rqod 3
  put 8nl33 5
  put 5e78u 7
  put 1uhqd 2
  put 2a3z5 2
  put 45a7h 4
  put 8zvua 7
  put 9ptf5 0
  put 83h48 5
  put 9uwj4 1
  put 3sbbd 1
  put 4olb5 2
  put 29595 6
  put 4jaue 9
  put 1a9w0 1
  put 56zwy 0
  put 3pjmq 5
  put 7udpv 6
  put 51ux7 9
  put 2vsq5 9
  put 97m6s 4
  put 8z7nx 9
  put 6tex4 9
  put 68t2g 9
  put 3a5l4 9
  put 3qsgh 4
  put 59qwv 7
  put 3stg2 5
  put 3sjcq 1
  put ke2t 8
  put 4llh3 0
  put 1la81 3
  put 2khf0 5
  put 4tp8v 9
  put 4bhm6 8
  put 871v4 7
  put 42vau 6
  put 33e9q 3
  put 4ibxr 3
  put 7jjvv 6
  put 4xln7 7
  put 626hf 5
  put 3199b 4
  put 7c71h 0
  put 6w8gm 1
  put 4qo58 5
  put ljkj 8
  put 1ukp3 8
  put 3d3e5 4
  put 41gxf 5
  put 5lqxy 5
  put jhnt 4
  put 12nqf 0
  put 1d0wh 3
  put 8dnix 5
  put 23yvl 1
  put 6r1xl 6
  put 4idwd 0
  put 88bqh 9
  put 9f5q4 0
  put 7mjk 7
  put 6sfxn 4
  put 9wjqn 2
  put 1o0pk 7
  put 7gubu 9
  put 66eh3 2
  put 1zdzu 5
  put 9e37d 9
  put 9m27e 6
  put 6nmps 1
  put 5dcz 1
  put 3s4el 3
  put 8ijsj 5
  put 7fy0e 7
  put 6dmdh 7
  put pz8w 5
  put 3rf6a 0
  put 31tiu 5
  put 7d2kq 4
  put 79x6w 1
  put 8ugn0 9
  put 1zn4x 3
  put 7k5t1 5
  put pp4h 6
  put 4rewl 6
  put 2vhse 6
  put 6u7kq 5
  put 4rzil 3
  put 7x1rw 7
  put 2nnr7 8
  put 87sjb 1
  put 9smg9 2
  put 5sew5 5
  put 9lqqe 1
  put 6766b 7
  put 5huga 7
  put 8p5u0 9
  put 7kng2 4
  put 1dfou 4
  put 3xiai 3
  put 6lt92 1
  put 60zom 4
  put 1kyat 6
  put 4whga 9
  put 8scdk 6
  put 1bvnx 2
  put 2dtdg 5
  put 7b5bo 8
  put 9p0nx 2
  put 9qbyq 4
  put 51w1q 5
  put 42iks 1
  put 62aq0 6
  put 19vd8 0
  put 1ewtm 8
  put 5x15p 0
  put 5g23f 9
  put 2nzun 8
  put 6vc55 7
  put 6wtc9 6
  put 6n1el 2
  put 8btc9 2
  put 9sol6 8
  put 74znc 4
  put 7z1yj 4
  put 5yz93 2
  put 5w8j5 8
  put 8exm6 2
  put vx73 3
  put 1ruh3 5
  put 9gj3t 0
  put 4jkno 5
  put 85k5f 7
  put 78q9 9
  put 3cppo 4
  put 65mq3 2
  put 189d1 4
  put 9bbr2 8
  put 7ge7s 3
  put 8m26w 0
  put 4mt35 7
  put o8oq 7
  put 6zlvc 7
  put 1jnij 8
  put 2krlf 9
  put 7q0s3 7
  put 8tt20 5
  put 7nyd0 1
  put 2sv92 3
  put 2clyu 1
  put 8iq5x 5
  put 19ajz 9
  put 5pr6k 7
  put w0na 1
  put 3vizv 3
  put kb5p 7
  put 6i3d1 2
  put kq4o 2
  put 4arxz 8
  put 7iol5 6
  put 3fjuv 7
  put 179kw 4
  put 1apm9 2
  put 3fldu 4
  put 6t5jf 4
  put 5k1ls 5
  put 4pok9 2
  put 29yu5 6
  put 1f7ff 9
  put z5p3 2
  put 3gqr0 4
  put 92070 8
  put 9hirc 8
  put 70eq5 2
  put 4baya 0
  put gve3 9
  put noux 4
  put 74x7a 0
  put 3y9bc 2
  put 7h0ac 6
  put 97fp4 6
  put 680s 9
  put 7l41a 7
  put 1uuer 3
  put 9qcb9 7
  put 7ew4y 5
  put 97en6 5
  put 5yktr 9
  put 6vqsf 6
  put 7v2wa 1
  put 8vvc1 6
  put 2hejs 3
  put v348 5
  put 2qn9f 2
  put 2jwsz 4
  put q2c9 0
  put 3ijjv 8
  put 5gm1l 3
  put 9xy5m 1
  put 69znx 2
  put t1qj 2
  put kpjh 4
  put 94j2d 2
  put 72pt8 0
  put 16t6e 7
  put 5ntij 8
  put 1pbbr 7
  put 1qy8n 1
  put 95922 4
  put 37oa8 1
  put 4jkio 5
  put 73xyj 5
  put 9yk9 9
  put 99upg 6
  put 6219q 9
  put 5osq9 6
  put 3qlvq 6
  put 4tlbu 6
  put 4t2oc 9
  put 4xj22 9
  put 7jafs 8
  put 5damz 0
  put 5chm4 3
  put 1ytlu 9
  put 3gjpb 6
  put 6wsyl 0
  put 7m1s4 7
  put 9vae5 0
  put 2bvfj 4
  put 4bsy1 2
  put 2e8yb 0
  put 9dd2y 0
  put 38cvb 4
  put 1wrd2 6
  put 3yroy 3
  put 3g44p 1
  put 2oapi 6
  put 7jxho 7
  put 60ls0 6
  put 2q5t3 9
  put q6mw 8
  put 7e3g5 9
  put 6n8kd 1
  put 6sxqv 5
  put 943lx 0
  put 8lpky 8
  put 7fqmb 8
  put 5jaos 8
  put 1dvam 7
  put 9lrwk 5
  put 3de4w 2
  put 56k1p 5
  put 1pmzg 7
  put 350by 8
  put 7fgh2 8
  put 43qcj 8
  put 15tp8 0
  put 34s20 2
  put 9iyu7 2
  put 42cwk 3
  put 5fw15 6
  put 3llfx 1
  put 60q59 6
  put 4euxh 6
  put 2o7if 1
  put 1neu2 8
  put itj4 4
  put 9d24 0
  put 62xtr 3
  put 46p5l 3
  put 4gq2r 7
  put 2jpam 3
  put 5a5eg 6
  put 4w8kf 6
  put 5ftxn 2
  put 2u2vy 3
  put 81ge5 5
  put 71poa 7
  put uv8d 2
  put 38is5 0
  put 10tee 4
  put 6p5yt 1
  put nxcl 4
  put 8f9f9 9
  put 2ovhb 7
  put 3humy 9
  put 1h6p9 6
  put 4182h 1
  put 5rjsh 0
  put 45jid 5
  put 8irm3 5
  put 74sn7 2
  put 6xu7 4
  put 3zb42 9
  put 4sh41 8
  put 4leil 1
  put 5obx3 8
  put 2iwfp 2
  put eghc 5
  put 94py4 8
  put 6e2pf 5
  put 7o6yx 3
  put 2kc5j 4
  put 9ru3h 1
  put 7pwka 2
  put mdqz 7
  put 5y7v5 2
  put 2wkom 0
  put 5ocoo 9
  put 1d4v8 3
  put 68qqy 0
  put 7b7ld 5
  put i53e 0
  put 1sp0j 2
  put 2xskc 6
  put 55rpm 1
  put 837b6 0
  put 3hq4i 7
  put 7st8d 2
  put tkur 6
  put 4wm0k 3
  put 55bpr 5
  put 28m1n 2
  put 6fc4a 9
  put 2jtab 4
  put 5bvyg 8
  put 1ybh3 2
  put 8qn8d 0
  put 9y81q 5
  put 5zoom 5
  put 7y7zh 3
  put 8sh32 6
  put 2vpow 2
  put 1lc7m 7
  put 1lupx 4
  put 9lsqj 8
  put ubac 0
  put 74yeq 4
  put 5ekpe 9
  put 8zb6j 7
  put 1zxcx 1
  put 76cpm 6
  put 8w9gd 0
  put 2v5kl 5
  put 71mhh 9
  put 3p3g0 2
  put 6mels 8
  put 7ebf 7
  put 1xzny 2
  put 459v7 5
  put 70tja 9
  put 1h4tl 0
  put 61q4u 5
  put 89vh6 9
  put 19z92 9
  put 4yqte 3
  put 6p04t 6
  put 6pauz 1
  put 73edy 2
  put nvlb 8
  put 731ge 4
  put 141or 3
  put 51wfh 3
  put 7l3i 9
  put 5rstp 9
  put 2tlsd 3
  put 4gvrg 9
  put 3h0zk 6
  put 7agjl 5
  put b8ua 0
  put 59xgr 7
  put 1rc9u 5
  put 5k5vh 4
  put 3yk2o 8
  put 8xt3s 0
  put 1pk81 4
  put 4m1uy 0
  put 8ec2d 4
  put uj4u 2
  put 6dj9r 1
  put 6bow1 3
  put 2gxkk 2
  put 3h1u2 0
  put 9uv9 0
  put 40zky 4
  put 9xk4g 0
  put 7ivt 2
  put 8a1tm 3
  put 8gyjg 0
  put 5c2ai 2
  put 7y3pg 6
  put 876mr 5
  put 3z1ws 1
  put 62b9e 4
  put 8q2ur 8
  put 6dtgv 3
  put grao 9
  put 6laa7 3
  put 55qcw 6
  put 48mfm 7
  put 2jei4 7
  put 76890 5
  put 77mu8 0
  put 668fj 1
  put 4kmeo 1
  put zh7h 0
  put 6d481 5
  put 1kskk 9
  put 679h1 3
  put 47twt 1
  put 5dv33 9
  put 3rark 3
  put 1qpwh 9
  put ihew 6
  put 4187e 6
  put 733cs 7
  put 2y8vd 6
  put 6l4a4 1
  put 8kn61 6
  put 29t8t 2
  put 8s968 1
  put 1dh26 3
  put ck0o 8
  put 4b3xi 3
  put 78nmj 2
  put 4hqb6 0
  put 1c4w8 2
  put 1xm4f 8
  put olda 7
  put 6y4jy 8
  put 3zsv8 4
  put 6ljas 0
  put 4phpj 9
  put 6kxwv 4
  put 72z4n 9
  put 17627 2
  put 25185 2
  put 1cavm 4
  put 73i0x 2
  put 48ygn 9
  put 56z3x 5
  put 58c2x 4
  put 7z04s 0
  put htnb 2
  put 9vxzo 6
  put 2mh8m 4
  put 8qhms 8
  put 4xvlp 2
  put qsbr 9
  put 8ohzt 6
  put 2o28n 7
  put 35da5 9
  put 832lg 5
  put 3mbh 9
  put 5xy18 8
  put 3n4im 9
  put 9ihra 7
  put 91xkf 0
  put 4v1q5 6
  put 20jvz 1
  put 37bs0 7
  put 9afxx 6
  put 5nzep 2
  put 8s2xn 9
  put 30iv2 5
  put 147z 9
  put 63lm7 8
  put 1z1b6 7
  put 1zidc 2
  put 9ricg 7
  put 4p1cz 6
  put 1tzlr 3
  put 2p2rw 3
  put 8gotz 9
  put 7lg1i 4
  put 9peu9 5
  put 9vzgb 3
  put x2s9 3
  put 7z0if 5
  put 1bvwx 3
  put 4kqje 7
  put 5qblr 0
  put 10mzk 4
  put 62uf9 9
  put iwn1 2
  put 44wh8 4
  put 6jfy9 0
  put cyml 2
  put 5zend 8
  put 30l6d 5
  put 88wqk 3
  put 1105f 9
  put 5qp6 4
  put 70765 2
  put 7mzi2 5
  put 8sbky 2
  put 25hxw 3
  put 3v85x 2
  put 9da5e 6
  put 3du4 3
  put csh4 2
  put 1tdlu 0
  put 72wrr 9
  put 609qk 6
  put 4ejse 4
  put 392qk 9
  put 9rb82 9
  put 4jhwp 9
  put 7m6zr 7
  put 1zc4q 7
  put 2sxiv 7
  put 7zcz7 2
  put 34dbr 9
  put 60d0q 5
  put bs9r 3
  put 3m6xr 6
  put 7q7hu 7
  put 975zs 2
  put 5ixp3 2
  put 4h04u 1
  put 8yjrm 8
  put 829c4 4
  put 1dupx 7
  put 20bbu 8
  put 1jbhn 6
  put 3p2i2 1
  put 6udib 5
  put 6a429 0
  put 7muog 6
  put 7elfs 9
  put 13vpx 0
  put vqrv 5
  put 5slco 6
  put 93ano 1
  put 8q9ps 4
  put 2fuk4 8
  put 65b9i 1
  put h0i4 2
  put 25wr7 0
  put 59qdi 1
  put 434vd 2
  put 7f808 1
  put 9ebut 7
  put 2xlsi 8
  put 2wkpl 2
  put 9n1lx 5
  put 96mzh 7
  put 76gud 3
  put 1fdjo 5
  put 2u2v1 4
  put 66j7u 4
  put 2m47x 2
  put 7jybg 8
  put 1q36o 4
  put 633ki 9
  put 38wnd 1
  put 9xwa4 7
  put 6rgfg 7
  put 4vw9a 2
  put 4o65g 4
  put 9g7r5 0
  put 4tn6j 0
  put 7j5jx 4
  put 1quni 9
  put 3smbe 8
  put 19dzz 1
  put 8nsz1 3
  put 1ox52 1
  put 1rl5f 2
  put 7obps 8
  put 1cfyf 5
  put 8lxop 1
  put 12x78 3
  put 7962j 3
  put 6ejdb 5
  put 6g4fd 6
  put 3twks 0
  put 4t0k 9
  put doj6 6
  put 7h2b0 1
  put 4up4i 3
  put 4i2fc 2
  put 1cimx 9
  put 4st0t 9
  put 1u9xb 4
  put 9yhwy 0
  put 1cf6o 2
  put 213fe 9
  put 33va0 6
  put 1v0t8 4
  put 9r33r 1
  put 2h7y7 6
  put 9wcnh 9
  put 9v43u 9
  put 2e9xy 5
  put 38443 3
  put 3mu39 3
  put 2n8b4 9
  put 7at8s 6
  put 1bkir 4
  put 98yfc 4
  put 9e3lw 0
  put 8edi9 6
  put 9fnrz 6
  put 3jmou 2
  put 37eq 1
  put l507 2
  put 3gyy7 3
  put 74gxi 6
  put 72jku 2
  put 9l8ra 2
  put 6uosl 4
  put 35zea 4
  put 120x9 2
  put 3h8ls 1
  put 92e06 9
  put 9xvni 4
  put z4l6 5
  put 76h66 1
  put 5sjo9 9
  put 5lu0w 6
  put 8z1i1 7
  put 8zp1t 6
  put 5xzba 1
  put 5ygdh 4
  put 6x2fc 6
  put 6841k 1
  put 78loq 6
  put 5jkz5 5
  put 3phhk 4
  put 6dht1 5
  put 8vio3 7
  put 5exm8 3
  put 92bku 6
  put tmwj 4
  put 9tfdy 8
  put 3qiux 6
  put 58j3h 7
  put g12k 5
  put 67b85 6
  put 70l3o 9
  put 5y1ip 6
  put 12oiu 9
  put 816m6 4
  put 5ipaq 9
  put 1g110 5
  put 3uv67 0
  put 99sh 8
  put 87kqm 5
  put 3s7ae 9
  put 91rsy 4
  put 9v8nu 9
  put 8hnje 0
  put 23otg 4
  put 2rrw9 1
  put 8ko1x 6
  put 287wc 9
  put 8p3eb 4
  put 8e6oj 3
  put 496yt 6
  put 6lqcs 4
  put 7dpkn 4
  put 1prd0 0
  put 205i7 5
  put 9faqx 6
  put 115u9 0
  put 8hab3 0
  put 2q3j1 0
  put 2b12g 2
  put 16x9a 2
  put 48srm 6
  put 8ldgw 8
  put 84u1i 0
  put m5b1 7
  put 4eyna 0
  put 6q0ba 7
  put nfxh 2
  put 231jd 3
  put 2sydy 0
  put 9f8oj 7
  put 72nxi 3
  put 7co0e 4
  put 1cwu9 4
  put 97alf 8
  put 9xvjd 0
  put 9krdt 0
  put 8zqy9 2
  put 2862t 9
  put 95fod 0
  put 4vtxc 1
  put 50kdp 2
  put 2lui 4
  put 6zshq 1
  put 56xg6 6
  put 7ixhh 7
  put 4wpro 3
  put 8tc4g 5
  put 56cax 6
  put 7vagx 2
  put 6hvub 7
  put 9a5pw 0
  put 5mgho 7
  put e19i 5
  put 5qj6s 2
  put 1cif2 0
  put 8008p 8
  put 9r416 7
  put 2rtmf 5
  put 13ylm 4
  put 8tw9u 6
  put 224nd 1
  put 49j0c 8
  put 6hhsj 7
  put 6m0a9 5
  put 2r5vc 3
  put 98tmz 8
  put 9d9tu 3
  put 3bc94 3
  put 6og8 7
  put ajmj 7
  put 26da8 4
  put 5kl11 6
  put 7yg8m 7
  put 1vf1j 5
  put 4k454 0
  put 6xyxn 7
  put 7dggp 3
  put 387c5 3
  put 4qe65 3
  put vywd 1
  put 8fh65 4
  put 7yux1 3
  put 1b2uo 2
  put 9dv65 8
  put 8x4y6 0
  put 3b81g 9
  put 3tjxd 9
  put 7xvgl 6
  put 63g4l 3
  put 7e3ja 6
  put 21j86 1
  put 6h3vj 3
  put 8s5bn 3
  put 2b84p 5
  put 530l9 4
  put 41p2g 6
  put 1eqsa 3
  put 3nc9e 3
  put 59924 3
  put 9am7m 0
  put 8s5oj 4
  put 4wvs9 0
  put 57uu3 8
  put 6kh6o 2
  put 6nktk 3
  put 8x52k 2
  put 982da 6
  put 9ns6m 6
  put 4h6ir 8
  put 7j8jy 8
  put 50jml 7
  put 330w9 5
  put 5s657 0
  put yso7 4
  put drsm 1
  put 17shm 4
  put 5vk6q 9
  put 5qpd0 4
  put 980zf 6
  put 4g0d 2
  put 4fzir 1
  put iz5g 3
  put 2uafq 5
  put 1ogsm 6
  put 9px2m 1
  put 4sc5m 9
  put 27ifg 2
  put 5vpb7 1
  put i2l7 8
  put lti8 7
  put 7ouu1 1
  put 8w96w 0
  put tm31 4
  put 4wgqh 1
  put 14hr7 3
  put 5jyv8 7
  put 6rif5 7
  put 91xna 9
  put 1q0sx 1
  put 2r0ar 1
  put 5f6m7 4
  put idq3 9
  put 1xetb 7
  put 1o0h7 6
  put 6sgnl 5
  put 7qctm 6
  put 8gvt 8
  put 2k3zg 7
  put 1rmb0 7
  put 5h5uy 3
  put 4er4k 3
  put 7data 0
  put 3d8y9 2
  put 25vl4 7
  put 9q7tw 4
  put 7a97d 1
  put 4gnpz 8
  put 54kns 8
  put 8m3i6 5
  put 4s4ul 2
  put 9mwbh 1
  put 7dau2 4
  put 94io7 6
  put 99klp 3
  put 8uu39 7
  put 7r32a 5
  put 7ta3m 4
  put 1yz7f 4
  put zkvc 8
  put 2rnkp 2
  put 7p5oz 4
  put 2uuqm 0
  put 5lyim 0
  put 3ygzm 5
  put 2tz6q 0
  put 5fj90 0
  put 9opyt 4
  put 5i0b1 9
  put 9e0db 3
  put 1n5o4 9
  put 4rumv 2
  put 3rq86 3
  put 787bq 9
  put 1tnmy 3
  put 3yc6o 5
  put 9byz1 0
  put 9aba1 1
  put 90v3d 5
  put 5is2t 9
  put 51z9u 1
  put 2xzgw 7
  put 98ex4 2
  put 4azum 4
  put 1abwf 5
  put 27p1q 8
  put 7z26y 7
  put 3iqmj 5
  put og1r 9
  put 4jic2 6
  put 97mw1 4
  put 26n72 3
  put 28iih 5
  put m3qc 3
  put 6dm5v 1
  put 6gkaj 0
  put 36t36 3
  put 6bj61 2
  put 7uo94 4
  put 23pn5 2
  put 4hgpw 7
  put 7snyn 9
  put 5ue6f 5
  put 1ebp6 1
  put 1y268 1
  put 1odfj 6
  put 74cj0 8
  put 58kym 3
  put 461sz 9
  put 13gcr 9
  put dznx 6
  put 7p5c8 1
  put 559cn 2
  put 3hmpn 4
  put 1ip21 7
  put 1t1sy 6
  put 768pt 5
  put 1ds9m 7
  put 6lio1 8
  put 1l2li 9
  put 3c9d9 6
  put 4c6ic 3
  put 3pkn7 8
  put 5o6tw 1
  put 1599w 1
  put 2jy0f 9
  put 45lrg 9
  put 3b52d 8
  put 7hfaz 0
  put 2r3h 4
  put thae 2
  put 2663m 2
  put 5cqhy 2
  put 99kyy 7
  put 6t3u4 8
  put 33k7h 9
  put 19gor 3
  put 8nthl 5
  put 11p34 7
  put 7ba5d 9
  put 9e4ow 9
  put 2bc84 4
  put 4kg4p 4
  put 23r27 3
  put 3w38w 7
  put 4onq3 3
  put 29mcn 1
  put 6ejud 5
  put 4j6lg 8
  put 7bw81 0
  put 9wr9d 1
  put 4np6o 1
  put 7xghs 3
  put 2fyb0 7
  put 13w7g 9
  put ftq0 9
  put 9borg 4
  put 7fa3n 9
  put 7ijxc 0
  put 3m7pd 3
  put 2stxw 6
  put 5uil3 7
  put 3im2p 8
  put 37z6d 6
  put 9jb46 4
  put 40oeq 9
  put 9ccs2 9
  put 3ykpq 5
  put 8wx4m 6
  put 61piv 0
  put 76al 3
  put 9js51 0
  put 26ipn 2
  put 5tqgo 4
  put 743xt 3
  put 72162 8
  put 35pun 9
  put 5bg6e 5
  put 1gohv 2
  put 65ntv 7
  put chm3 3
  put 2imvv 7
  put 2ujiu 3
  put 69dr3 0
  put 46cdl 9
  put 4mnl5 8
  put 4zc60 8
  put 1yc6d 0
  put 178m1 2
  put 6cqsq 8
  put 9076p 9
  put plw2 6
  put 9w100 9
  put 1q830 1
  put 8xit0 6
  put 8gniu 6
  put 57421 1
  put 6i8fj 5
  put 4ji0q 7
  put 4t3pc 9
  put 80tz1 9
  put 1ubau 3
  put 4bueo 5
  put 97rp2 5
  put 5q586 6
  put 5m4iw 2
  put 9qsby 9
  put 6qlti 8
  put 5hp9 8
  put 7budj 4
  put 19hrb 2
  put 3a2qb 3
  put 7lzlf 5
  put 36y5k 2
  put u8b0 6
  put 7xxtg 2
  put 405yw 7
  put 89qpt 0
  put 5q0fy 0
  put 50wuk 0
  put 9bgtw 1
  put 3qfhm 7
  put 62bvn 4
  put 1k3kg 3
  put 8gn6v 7
  put 2l0vn 8
  put 6tf4i 5
  put 3hcvo 2
  put 46iob 4
  put 28b1m 1
  put 7hsfh 6
  put 1r6kt 5
  put q6om 9
  put 7umyo 1
  put 8ppre 0
  put 7dp8y 9
  put 397vs 2
  put 1d0il 0
  put 9ed0d 8
  put 72ndg 7
  put 5wfd1 7
  put 2p76k 9
  put 36jb1 7
  put 2e0ug 0
  put 28asf 9
  put 1nhdp 8
  put 1bkbd 4
  put 9rq4b 2
  put 8rldf 3
  put 4cy6l 6
  put 13otq 2
  put 30p91 0
  put 1eeja 4
  put 2qy65 9
  put 15ff5 7
  put 4jci9 6
  put 2w864 2
  put 6vtgc 8
  put 6j14y 3
  put 9jmr0 0
  put 8etqg 6
  put 2lhnh 7
  put nwpn 8
  put 5sh21 6
  put 50ibm 0
  put 8ka78 5
  put 9ukda 7
  put 5gbip 7
  put 114dg 0
  put 71l80 4
  put 4x6a5 1
  put 236kd 2
  put 1o3gn 8
  put 2xhba 6
  put 6f5pi 5
  put 9bdto 5
  put 5znp7 8
  put 11pfi 3
  put 4r6et 3
  put 3bwvn 9
  put 1r037 9
  put 1um0 1
  put 6m9s 0
  put 7sboo 1
  put 73h6u 9
  put 6icon 8
  put 42n4w 9
  put 4m7bw 6
  put 682ye 5
  put 8lzap 9
  put 9oia5 5
  put 7m0sl 1
  put 1wwb0 5
  put 4lgyp 7
  put 4jl35 9
  put 79tgb 6
  put 47uc2 7
  put ohwr 1
  put 2e4ma 4
  put 81wyx 1
  put 4ah83 1
  put l47c 2
  put 1hio1 6
  put 7w5l3 6
  put 5qyzq 8
  put 8gk1h 7
  put 5ue35 2
  put 2rrzm 2
  put 5f9sq 6
  put 7yo0n 0
  put 3bzey 9
  put qh95 3
  put 4i2td 2
  put 194iy 1
